Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
76.9,White,UK,Full-time,All undergraduates,Combined and general studies,Theme 3: Assessment and feedback,721.9
85.3,White,UK,Full-time,All undergraduates,Combined and general studies,Theme 4: Academic support,721.4
76.6,White,UK,Full-time,All undergraduates,Combined and general studies,Theme 5: Organisation and management,721.9
85.9,White,UK,Full-time,All undergraduates,Combined and general studies,Theme 6: Learning resources,720.4
70.6,White,UK,Full-time,All undergraduates,Combined and general studies,Theme 7: Student voice,717.1
84.8,White,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 1: Teaching on my course,4055.3
81.4,White,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 2: Learning opportunities,4055.1
81.3,White,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 3: Assessment and feedback,4054.8
86.2,White,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 4: Academic support,4052.8
72.3,White,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 5: Organisation and management,4054.3
85.2,White,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 6: Learning resources,4045.7
71.9,White,UK,Full-time,All undergraduates,"Media, journalism and communications",Theme 7: Student voice,4027.8
85.2,White,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 1: Teaching on my course,23412.2
80.7,White,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 2: Learning opportunities,23412.2
81.4,White,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 3: Assessment and feedback,23412
85.2,White,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 4: Academic support,23410.2
66.9,White,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 5: Organisation and management,23402.4
82.1,White,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 6: Learning resources,23356.1
71.6,White,UK,Full-time,All undergraduates,"Design, and creative and performing arts",Theme 7: Student voice,23317.8
86.9,White,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 1: Teaching on my course,4294.2
82,White,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 2: Learning opportunities,4292.2
75.5,White,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 3: Assessment and feedback,4294.2
84.7,White,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 4: Academic support,4290.8
77.6,White,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 5: Organisation and management,4291.2
87.8,White,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 6: Learning resources,4275.8
72,White,UK,Full-time,All undergraduates,"Geography, earth and environmental studies",Theme 7: Student voice,4261.7
85.3,White,UK,Full-time,All undergraduates,All subjects,Theme 1: Teaching on my course,183083
81,White,UK,Full-time,All undergraduates,All subjects,Theme 2: Learning opportunities,183076
77.5,White,UK,Full-time,All undergraduates,All subjects,Theme 3: Assessment and feedback,183074
83.2,White,UK,Full-time,All undergraduates,All subjects,Theme 4: Academic support,182934
71.3,White,UK,Full-time,All undergraduates,All subjects,Theme 5: Organisation and management,183015
86.1,White,UK,Full-time,All undergraduates,All subjects,Theme 6: Learning resources,182427
70.7,White,UK,Full-time,All undergraduates,All subjects,Theme 7: Student voice,182077
91.2,White,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 1: Teaching on my course,17
82.1,White,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 2: Learning opportunities,17
63.2,White,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 3: Assessment and feedback,17
73.5,White,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 4: Academic support,17
29.4,White,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 5: Organisation and management,17
81.4,White,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 6: Learning resources,17
74.5,White,UK,Part-time,All undergraduates,Medicine and dentistry,Theme 7: Student voice,17
88.1,White,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 1: Teaching on my course,1320.1
85,White,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 2: Learning opportunities,1320.1
85.8,White,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 3: Assessment and feedback,1320.1
85,White,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 4: Academic support,1320.1
75.1,White,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 5: Organisation and management,1320.1
87.3,White,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 6: Learning resources,1312.1
68.5,White,UK,Part-time,All undergraduates,Subjects allied to medicine,Theme 7: Student voice,1305.1
90.7,White,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 1: Teaching on my course,425.5
83.5,White,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 2: Learning opportunities,425.5
88,White,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 3: Assessment and feedback,425.5
85.4,White,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 4: Academic support,423.8
88,White,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 5: Organisation and management,425.1
89.6,White,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 6: Learning resources,423.5
68.6,White,UK,Part-time,All undergraduates,Biological and sport sciences,Theme 7: Student voice,420.2
87.2,White,UK,Part-time,All undergraduates,Psychology,Theme 1: Teaching on my course,2473.2
83.8,White,UK,Part-time,All undergraduates,Psychology,Theme 2: Learning opportunities,2474.2
84.6,White,UK,Part-time,All undergraduates,Psychology,Theme 3: Assessment and feedback,2470.7
82,White,UK,Part-time,All undergraduates,Psychology,Theme 4: Academic support,2462.3
83,White,UK,Part-time,All undergraduates,Psychology,Theme 5: Organisation and management,2465.7
90,White,UK,Part-time,All undergraduates,Psychology,Theme 6: Learning resources,2460.2
62.2,White,UK,Part-time,All undergraduates,Psychology,Theme 7: Student voice,2430.2
84.5,White,UK,Part-time,All undergraduates,"Agriculture, food and related studies",Theme 1: Teaching on my course,50.8
72.5,White,UK,Part-time,All undergraduates,"Agriculture, food and related studies",Theme 2: Learning opportunities,50.8
76.6,White,UK,Part-time,All undergraduates,"Agriculture, food and related studies",Theme 3: Assessment and feedback,50.8
78.3,White,UK,Part-time,All undergraduates,"Agriculture, food and related studies",Theme 4: Academic support,50.8
54.8,White,UK,Part-time,All undergraduates,"Agriculture, food and related studies",Theme 5: Organisation and management,49.8
73.1,White,UK,Part-time,All undergraduates,"Agriculture, food and related studies",Theme 6: Learning resources,50.8
67.2,White,UK,Part-time,All undergraduates,"Agriculture, food and related studies",Theme 7: Student voice,50.8
88.7,White,UK,Part-time,All undergraduates,Physical sciences,Theme 1: Teaching on my course,508.6
81,White,UK,Part-time,All undergraduates,Physical sciences,Theme 2: Learning opportunities,508.6
87.8,White,UK,Part-time,All undergraduates,Physical sciences,Theme 3: Assessment and feedback,507.6
86.8,White,UK,Part-time,All undergraduates,Physical sciences,Theme 4: Academic support,506.1
86,White,UK,Part-time,All undergraduates,Physical sciences,Theme 5: Organisation and management,506.4
87.8,White,UK,Part-time,All undergraduates,Physical sciences,Theme 6: Learning resources,502.1
63.5,White,UK,Part-time,All undergraduates,Physical sciences,Theme 7: Student voice,493.5
91.2,White,UK,Part-time,All undergraduates,Mathematical sciences,Theme 1: Teaching on my course,397
82.4,White,UK,Part-time,All undergraduates,Mathematical sciences,Theme 2: Learning opportunities,396.3
92.7,White,UK,Part-time,All undergraduates,Mathematical sciences,Theme 3: Assessment and feedback,395.7
91.8,White,UK,Part-time,All undergraduates,Mathematical sciences,Theme 4: Academic support,388.5
90.3,White,UK,Part-time,All undergraduates,Mathematical sciences,Theme 5: Organisation and management,395.2
88.7,White,UK,Part-time,All undergraduates,Mathematical sciences,Theme 6: Learning resources,383.5
68.6,White,UK,Part-time,All undergraduates,Mathematical sciences,Theme 7: Student voice,376.8
85.2,White,UK,Part-time,All undergraduates,Engineering and technology,Theme 1: Teaching on my course,1046
78.9,White,UK,Part-time,All undergraduates,Engineering and technology,Theme 2: Learning opportunities,1046
84.2,White,UK,Part-time,All undergraduates,Engineering and technology,Theme 3: Assessment and feedback,1046
84.4,White,UK,Part-time,All undergraduates,Engineering and technology,Theme 4: Academic support,1039.3
76.2,White,UK,Part-time,All undergraduates,Engineering and technology,Theme 5: Organisation and management,1046
86.5,White,UK,Part-time,All undergraduates,Engineering and technology,Theme 6: Learning resources,1044
65.5,White,UK,Part-time,All undergraduates,Engineering and technology,Theme 7: Student voice,1028.5
80.1,White,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 1: Teaching on my course,487.6
75.7,White,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 2: Learning opportunities,487.6
75.1,White,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 3: Assessment and feedback,487.6
82.3,White,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 4: Academic support,486.6
71.5,White,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 5: Organisation and management,487.6
84.5,White,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 6: Learning resources,482.6
68.2,White,UK,Part-time,All undergraduates,"Architecture, building and planning",Theme 7: Student voice,483.6
88.5,White,UK,Part-time,All undergraduates,Social sciences,Theme 1: Teaching on my course,1973.9
85.3,White,UK,Part-time,All undergraduates,Social sciences,Theme 2: Learning opportunities,1972.8
87.5,White,UK,Part-time,All undergraduates,Social sciences,Theme 3: Assessment and feedback,1971.3
85,White,UK,Part-time,All undergraduates,Social sciences,Theme 4: Academic support,1960.9
86.5,White,UK,Part-time,All undergraduates,Social sciences,Theme 5: Organisation and management,1966.3
88.1,White,UK,Part-time,All undergraduates,Social sciences,Theme 6: Learning resources,1960.3
68.5,White,UK,Part-time,All undergraduates,Social sciences,Theme 7: Student voice,1939.6
87.5,White,UK,Part-time,All undergraduates,Law,Theme 1: Teaching on my course,878.6
81.6,White,UK,Part-time,All undergraduates,Law,Theme 2: Learning opportunities,878.1
83.5,White,UK,Part-time,All undergraduates,Law,Theme 3: Assessment and feedback,876.1
80.5,White,UK,Part-time,All undergraduates,Law,Theme 4: Academic support,872.6
81.8,White,UK,Part-time,All undergraduates,Law,Theme 5: Organisation and management,874.1
87.8,White,UK,Part-time,All undergraduates,Law,Theme 6: Learning resources,871.1
60.3,White,UK,Part-time,All undergraduates,Law,Theme 7: Student voice,852.6
91.1,White,UK,Part-time,All undergraduates,Language and area studies,Theme 1: Teaching on my course,735
86.1,White,UK,Part-time,All undergraduates,Language and area studies,Theme 2: Learning opportunities,734
91.4,White,UK,Part-time,All undergraduates,Language and area studies,Theme 3: Assessment and feedback,735
90.9,White,UK,Part-time,All undergraduates,Language and area studies,Theme 4: Academic support,733
89.3,White,UK,Part-time,All undergraduates,Language and area studies,Theme 5: Organisation and management,735
89,White,UK,Part-time,All undergraduates,Language and area studies,Theme 6: Learning resources,731
70.9,White,UK,Part-time,All undergraduates,Language and area studies,Theme 7: Student voice,723.5
93.5,White,UK,Part-time,All undergraduates,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,748.4
89.1,White,UK,Part-time,All undergraduates,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,748.1
90.8,White,UK,Part-time,All undergraduates,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,746.1
92.2,White,UK,Part-time,All undergraduates,"Historical, philosophical and religious studies",Theme 4: Academic support,744.9
92.1,White,UK,Part-time,All undergraduates,"Historical, philosophical and religious studies",Theme 5: Organisation and management,748.1
90.5,White,UK,Part-time,All undergraduates,"Historical, philosophical and religious studies",Theme 6: Learning resources,743.6
71.3,White,UK,Part-time,All undergraduates,"Historical, philosophical and religious studies",Theme 7: Student voice,728.8
91.1,White,UK,Part-time,All undergraduates,Education and teaching,Theme 1: Teaching on my course,1239
88.7,White,UK,Part-time,All undergraduates,Education and teaching,Theme 2: Learning opportunities,1237
91,White,UK,Part-time,All undergraduates,Education and teaching,Theme 3: Assessment and feedback,1237
