Positvity measure (%),Split,Provider country,Mode of study,Level of study,Subject,Question Number,Responses
47.4,Male,UK,Part-time,Other undergraduate,Physical sciences,Theme 4: Academic support,19
57.9,Male,UK,Part-time,Other undergraduate,Physical sciences,Theme 5: Organisation and management,19
50,Male,UK,Part-time,Other undergraduate,Physical sciences,Theme 6: Learning resources,17
15.7,Male,UK,Part-time,Other undergraduate,Physical sciences,Theme 7: Student voice,17
83.3,Male,UK,Part-time,Other undergraduate,Engineering and technology,Theme 1: Teaching on my course,146.5
77.8,Male,UK,Part-time,Other undergraduate,Engineering and technology,Theme 2: Learning opportunities,146.5
85.8,Male,UK,Part-time,Other undergraduate,Engineering and technology,Theme 3: Assessment and feedback,145.5
82.1,Male,UK,Part-time,Other undergraduate,Engineering and technology,Theme 4: Academic support,145.5
69.4,Male,UK,Part-time,Other undergraduate,Engineering and technology,Theme 5: Organisation and management,145.5
85.8,Male,UK,Part-time,Other undergraduate,Engineering and technology,Theme 6: Learning resources,143.5
69.9,Male,UK,Part-time,Other undergraduate,Engineering and technology,Theme 7: Student voice,142.5
87.6,Male,UK,Part-time,Other undergraduate,Computing,Theme 1: Teaching on my course,71.8
83.1,Male,UK,Part-time,Other undergraduate,Computing,Theme 2: Learning opportunities,71.8
87.3,Male,UK,Part-time,Other undergraduate,Computing,Theme 3: Assessment and feedback,71.8
90.8,Male,UK,Part-time,Other undergraduate,Computing,Theme 4: Academic support,70.8
87.1,Male,UK,Part-time,Other undergraduate,Computing,Theme 5: Organisation and management,71.8
86.1,Male,UK,Part-time,Other undergraduate,Computing,Theme 6: Learning resources,71.8
75.3,Male,UK,Part-time,Other undergraduate,Computing,Theme 7: Student voice,69.5
96.6,Male,UK,Part-time,Other undergraduate,"Architecture, building and planning",Theme 1: Teaching on my course,14.5
97.2,Male,UK,Part-time,Other undergraduate,"Architecture, building and planning",Theme 2: Learning opportunities,14.5
95.9,Male,UK,Part-time,Other undergraduate,"Architecture, building and planning",Theme 3: Assessment and feedback,14.5
93.1,Male,UK,Part-time,Other undergraduate,"Architecture, building and planning",Theme 4: Academic support,14.5
93.1,Male,UK,Part-time,Other undergraduate,"Architecture, building and planning",Theme 5: Organisation and management,14.5
95.4,Male,UK,Part-time,Other undergraduate,"Architecture, building and planning",Theme 6: Learning resources,14.5
93.8,Male,UK,Part-time,Other undergraduate,"Architecture, building and planning",Theme 7: Student voice,13.5
87.1,Male,UK,Part-time,Other undergraduate,Social sciences,Theme 1: Teaching on my course,23.5
80.4,Male,UK,Part-time,Other undergraduate,Social sciences,Theme 2: Learning opportunities,23.5
90.2,Male,UK,Part-time,Other undergraduate,Social sciences,Theme 3: Assessment and feedback,23.5
84,Male,UK,Part-time,Other undergraduate,Social sciences,Theme 4: Academic support,23.5
90.4,Male,UK,Part-time,Other undergraduate,Social sciences,Theme 5: Organisation and management,23.5
92.9,Male,UK,Part-time,Other undergraduate,Social sciences,Theme 6: Learning resources,23.5
69.5,Male,UK,Part-time,Other undergraduate,Social sciences,Theme 7: Student voice,23.5
98.8,Male,UK,Part-time,Other undergraduate,"Historical, philosophical and religious studies",Theme 1: Teaching on my course,20.5
95.6,Male,UK,Part-time,Other undergraduate,"Historical, philosophical and religious studies",Theme 2: Learning opportunities,20.5
89.4,Male,UK,Part-time,Other undergraduate,"Historical, philosophical and religious studies",Theme 3: Assessment and feedback,20.5
91.5,Male,UK,Part-time,Other undergraduate,"Historical, philosophical and religious studies",Theme 4: Academic support,20.5
95.1,Male,UK,Part-time,Other undergraduate,"Historical, philosophical and religious studies",Theme 5: Organisation and management,20.5
65.9,Male,UK,Part-time,Other undergraduate,"Historical, philosophical and religious studies",Theme 6: Learning resources,20.5
73.2,Male,UK,Part-time,Other undergraduate,"Historical, philosophical and religious studies",Theme 7: Student voice,20.5
87.5,Male,UK,Part-time,Other undergraduate,Education and teaching,Theme 1: Teaching on my course,22
87,Male,UK,Part-time,Other undergraduate,Education and teaching,Theme 2: Learning opportunities,22
85.7,Male,UK,Part-time,Other undergraduate,Education and teaching,Theme 3: Assessment and feedback,22
88.6,Male,UK,Part-time,Other undergraduate,Education and teaching,Theme 4: Academic support,22
79.5,Male,UK,Part-time,Other undergraduate,Education and teaching,Theme 5: Organisation and management,22
83.3,Male,UK,Part-time,Other undergraduate,Education and teaching,Theme 6: Learning resources,22
80.3,Male,UK,Part-time,Other undergraduate,Education and teaching,Theme 7: Student voice,22
90.5,Male,UK,Part-time,Other undergraduate,Combined and general studies,Theme 1: Teaching on my course,76
87,Male,UK,Part-time,Other undergraduate,Combined and general studies,Theme 2: Learning opportunities,76
91.7,Male,UK,Part-time,Other undergraduate,Combined and general studies,Theme 3: Assessment and feedback,76
90.1,Male,UK,Part-time,Other undergraduate,Combined and general studies,Theme 4: Academic support,76
91.1,Male,UK,Part-time,Other undergraduate,Combined and general studies,Theme 5: Organisation and management,76
91.3,Male,UK,Part-time,Other undergraduate,Combined and general studies,Theme 6: Learning resources,75
68.4,Male,UK,Part-time,Other undergraduate,Combined and general studies,Theme 7: Student voice,76
85.2,Male,UK,Part-time,Other undergraduate,All subjects,Theme 1: Teaching on my course,626
81.1,Male,UK,Part-time,Other undergraduate,All subjects,Theme 2: Learning opportunities,626
84.6,Male,UK,Part-time,Other undergraduate,All subjects,Theme 3: Assessment and feedback,625
84.3,Male,UK,Part-time,Other undergraduate,All subjects,Theme 4: Academic support,623
78,Male,UK,Part-time,Other undergraduate,All subjects,Theme 5: Organisation and management,625
84.2,Male,UK,Part-time,Other undergraduate,All subjects,Theme 6: Learning resources,619
69.9,Male,UK,Part-time,Other undergraduate,All subjects,Theme 7: Student voice,613
83.6,Male,UK,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 1: Teaching on my course,2740.1
80.1,Male,UK,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 2: Learning opportunities,2740.1
67.7,Male,UK,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 3: Assessment and feedback,2740.1
81.7,Male,UK,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 4: Academic support,2730.1
57.1,Male,UK,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 5: Organisation and management,2739.1
81.8,Male,UK,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 6: Learning resources,2732.1
64.8,Male,UK,All modes,Undergraduate with postgraduate component,Medicine and dentistry,Theme 7: Student voice,2733.1
84.2,Male,UK,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 1: Teaching on my course,983.6
82.6,Male,UK,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 2: Learning opportunities,983.6
69.6,Male,UK,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 3: Assessment and feedback,983.6
86.7,Male,UK,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 4: Academic support,983.6
68.2,Male,UK,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 5: Organisation and management,982.6
86.5,Male,UK,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 6: Learning resources,980.6
70.5,Male,UK,All modes,Undergraduate with postgraduate component,Subjects allied to medicine,Theme 7: Student voice,979.6
91.6,Male,UK,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 1: Teaching on my course,381.2
85.6,Male,UK,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 2: Learning opportunities,381.2
74.1,Male,UK,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 3: Assessment and feedback,381.2
90.7,Male,UK,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 4: Academic support,381.2
76.2,Male,UK,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 5: Organisation and management,381.2
89,Male,UK,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 6: Learning resources,379.7
74.8,Male,UK,All modes,Undergraduate with postgraduate component,Biological and sport sciences,Theme 7: Student voice,380.2
84.7,Male,UK,All modes,Undergraduate with postgraduate component,Psychology,Theme 1: Teaching on my course,38.5
80.5,Male,UK,All modes,Undergraduate with postgraduate component,Psychology,Theme 2: Learning opportunities,38.5
69.4,Male,UK,All modes,Undergraduate with postgraduate component,Psychology,Theme 3: Assessment and feedback,38.5
90.7,Male,UK,All modes,Undergraduate with postgraduate component,Psychology,Theme 4: Academic support,37.5
80.5,Male,UK,All modes,Undergraduate with postgraduate component,Psychology,Theme 5: Organisation and management,38.5
90.5,Male,UK,All modes,Undergraduate with postgraduate component,Psychology,Theme 6: Learning resources,38.5
66.2,Male,UK,All modes,Undergraduate with postgraduate component,Psychology,Theme 7: Student voice,38.5
92.4,Male,UK,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 1: Teaching on my course,180
90.6,Male,UK,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 2: Learning opportunities,180
80.8,Male,UK,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 3: Assessment and feedback,180
93.1,Male,UK,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 4: Academic support,180
75.3,Male,UK,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 5: Organisation and management,180
88.1,Male,UK,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 6: Learning resources,180
76.9,Male,UK,All modes,Undergraduate with postgraduate component,Veterinary sciences,Theme 7: Student voice,180
100,Male,UK,All modes,Undergraduate with postgraduate component,"Agriculture, food and related studies",Theme 1: Teaching on my course,12.1
98.9,Male,UK,All modes,Undergraduate with postgraduate component,"Agriculture, food and related studies",Theme 2: Learning opportunities,12.1
92.9,Male,UK,All modes,Undergraduate with postgraduate component,"Agriculture, food and related studies",Theme 3: Assessment and feedback,12.1
94.5,Male,UK,All modes,Undergraduate with postgraduate component,"Agriculture, food and related studies",Theme 4: Academic support,12.1
90.4,Male,UK,All modes,Undergraduate with postgraduate component,"Agriculture, food and related studies",Theme 5: Organisation and management,12.1
86.3,Male,UK,All modes,Undergraduate with postgraduate component,"Agriculture, food and related studies",Theme 6: Learning resources,12.1
81.3,Male,UK,All modes,Undergraduate with postgraduate component,"Agriculture, food and related studies",Theme 7: Student voice,12.1
90.2,Male,UK,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 1: Teaching on my course,1851.2
85,Male,UK,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 2: Learning opportunities,1851.2
73.7,Male,UK,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 3: Assessment and feedback,1851.2
90.1,Male,UK,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 4: Academic support,1851.2
75.9,Male,UK,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 5: Organisation and management,1851.2
88,Male,UK,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 6: Learning resources,1847.2
71.9,Male,UK,All modes,Undergraduate with postgraduate component,Physical sciences,Theme 7: Student voice,1838.7
89.3,Male,UK,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 1: Teaching on my course,611.6
84.9,Male,UK,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 2: Learning opportunities,611.6
77.9,Male,UK,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 3: Assessment and feedback,611.6
90.4,Male,UK,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 4: Academic support,610.6
81.5,Male,UK,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 5: Organisation and management,611.6
90.3,Male,UK,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 6: Learning resources,606.6
71.7,Male,UK,All modes,Undergraduate with postgraduate component,Mathematical sciences,Theme 7: Student voice,609.6
86.2,Male,UK,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 1: Teaching on my course,4673.2
83.2,Male,UK,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 2: Learning opportunities,4673.2
71.4,Male,UK,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 3: Assessment and feedback,4672.2
86.2,Male,UK,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 4: Academic support,4666.2
75,Male,UK,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 5: Organisation and management,4672.2
88.3,Male,UK,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 6: Learning resources,4666.2
71.2,Male,UK,All modes,Undergraduate with postgraduate component,Engineering and technology,Theme 7: Student voice,4653.2
81.9,Male,UK,All modes,Undergraduate with postgraduate component,Computing,Theme 1: Teaching on my course,829.8
79.4,Male,UK,All modes,Undergraduate with postgraduate component,Computing,Theme 2: Learning opportunities,828.8
67.3,Male,UK,All modes,Undergraduate with postgraduate component,Computing,Theme 3: Assessment and feedback,828.8
83.5,Male,UK,All modes,Undergraduate with postgraduate component,Computing,Theme 4: Academic support,827.8
